Category,City,Country/Region,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Number of Records,Profit,Profit Ratio,Profit Ratio (copy),Quantity,Sales
Technology,Los Angeles,United States,Frank Atkinson,Other,9/24/2019,CA-2019-122364,90008,Wilson Electronics DB Pro Signal Booster,West,Corporate,9/29/2019,Standard Class,California,Phones,20%,1,$75,9%,9%,3,$859
Technology,Los Angeles,United States,Jennifer Braxton,OtterBox,5/1/2017,CA-2017-145821,90008,OtterBox Defender Series Case - iPhone 5c,West,Corporate,5/7/2017,Standard Class,California,Phones,20%,1,$11,13%,13%,3,$89
Technology,Los Angeles,United States,Maribeth Yedwab,Panasonic,3/2/2019,CA-2019-163902,90045,Panasonic KX TS3282B Corded phone,West,Corporate,3/8/2019,Standard Class,California,Phones,20%,1,$15,8%,8%,3,$197
Technology,San Diego,United States,Justin Deggeller,ClearOne,3/22/2017,US-2017-163279,92037,ClearOne CHATAttach 160 - speaker phone,West,Corporate,3/26/2017,Standard Class,California,Phones,20%,1,$186,13%,13%,3,"$1,488"
Technology,San Diego,United States,Bart Watters,RCA,4/26/2017,CA-2017-137302,92105,RCA ViSYS 25825 Wireless digital phone,West,Corporate,5/1/2017,Standard Class,California,Phones,20%,1,$39,13%,13%,3,$312
Technology,San Francisco,United States,Lisa Ryan,Plantronics,8/20/2019,CA-2019-119011,94109,Plantronics Encore H101 Dual Earpieces Headset,West,Corporate,8/25/2019,Standard Class,California,Phones,20%,1,$11,10%,10%,3,$108
Technology,San Francisco,United States,Anthony Johnson,Other,12/29/2016,CA-2016-110786,94110,Mophie Juice Pack Helium for iPhone,West,Corporate,1/2/2017,Standard Class,California,Phones,20%,1,$19,10%,10%,3,$192
Technology,San Francisco,United States,Nick Crebassa,AT&T,7/23/2016,CA-2016-145254,94122,AT&T CL2909,West,Corporate,7/27/2016,Standard Class,California,Phones,20%,1,$38,13%,13%,3,$302
Technology,San Jose,United States,Keith Dawkins,Other,1/24/2019,CA-2019-104619,95123,Jensen SMPS-640 - speaker phone,West,Corporate,1/29/2019,Standard Class,California,Phones,20%,1,$8,8%,8%,3,$110
Technology,Boise,United States,Heather Kirkland,Jabra,11/16/2017,CA-2017-150875,83704,Jabra BIZ 2300 Duo QD Duo Corded Headset,West,Corporate,11/20/2017,Standard Class,Idaho,Phones,20%,1,$23,7%,7%,3,$305
Technology,Springfield,United States,Erin Smith,Other,9/29/2018,CA-2018-108056,97477,Wilson Electronics DB Pro Signal Booster,West,Corporate,10/3/2018,Standard Class,Oregon,Phones,20%,1,$75,9%,9%,3,$859
Technology,Springfield,United States,Justin Ritter,Other,9/19/2019,CA-2019-143378,97477,Mophie Juice Pack Helium for iPhone,West,Corporate,9/25/2019,Standard Class,Oregon,Phones,20%,1,$19,10%,10%,3,$192
Technology,Lehi,United States,Karen Seio,Other,3/15/2017,CA-2017-155124,84043,"SmartStand Mobile Device Holder, Assorted Colors",West,Corporate,3/21/2017,Standard Class,Utah,Phones,20%,1,$2,10%,10%,3,$17
Technology,Phoenix,United States,Candace McMahon,Logitech,5/28/2019,CA-2019-145765,85023,Logitech Gaming G510s - Keyboard,West,Corporate,6/2/2019,Standard Class,Arizona,Accessories,20%,1,$54,20%,20%,4,$272
Technology,Redondo Beach,United States,Kean Nguyen,AT&T,4/12/2016,CA-2016-154599,90278,AT&T 1080 Corded phone,West,Corporate,4/17/2016,Standard Class,California,Phones,20%,1,$38,9%,9%,4,$438
Technology,San Francisco,United States,Matt Hagelstein,Other,7/28/2019,CA-2019-130841,94110,Wilson Electronics DB Pro Signal Booster,West,Corporate,8/1/2019,Standard Class,California,Phones,20%,1,$100,9%,9%,4,"$1,146"
Technology,Carlsbad,United States,Jim Mitchum,Other,12/22/2019,CA-2019-115931,88220,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",West,Corporate,12/26/2019,Standard Class,New Mexico,Phones,20%,1,$7,10%,10%,4,$67
Technology,Gresham,United States,Dan Reichenbach,Other,3/24/2018,US-2018-164189,97030,BlackBerry Q10,West,Corporate,3/28/2018,Standard Class,Oregon,Phones,20%,1,$25,6%,6%,4,$403
Technology,Mesa,United States,Rick Wilson,Samsung,9/26/2017,CA-2017-124800,85204,Samsung Rugby III,West,Corporate,9/30/2017,Standard Class,Arizona,Phones,20%,1,$23,9%,9%,5,$264
Technology,Phoenix,United States,Candace McMahon,Panasonic,5/28/2019,CA-2019-145765,85023,Panasonic KX TS208W Corded phone,West,Corporate,6/2/2019,Standard Class,Arizona,Phones,20%,1,$20,10%,10%,5,$196
Technology,Los Angeles,United States,Scot Coram,Motorola,8/21/2018,US-2018-126452,90004,Motorola HK250 Universal Bluetooth Headset,West,Corporate,8/28/2018,Standard Class,California,Phones,20%,1,-$21,-23%,-23%,5,$92
Technology,San Francisco,United States,Lindsay Williams,Motorola,5/4/2019,CA-2019-162978,94109,Motorola L804,West,Corporate,5/9/2019,Standard Class,California,Phones,20%,1,$21,11%,11%,5,$184
Technology,San Francisco,United States,Ken Black,Other,4/30/2017,CA-2017-103716,94110,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,West,Corporate,5/6/2017,Standard Class,California,Phones,20%,1,$2,9%,9%,5,$20
Technology,Torrance,United States,Fred Chung,Other,2/5/2019,CA-2019-107517,90503,Geemarc AmpliPOWER60,West,Corporate,2/9/2019,Standard Class,California,Phones,20%,1,$42,11%,11%,5,$371
Technology,Seattle,United States,Ann Chong,Other,2/23/2019,CA-2019-136007,98115,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,West,Corporate,3/2/2019,Standard Class,Washington,Phones,20%,1,$25,35%,35%,5,$72
Technology,Tempe,United States,Don Jones,SanDisk,11/12/2019,US-2019-132220,85281,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,West,Corporate,11/16/2019,Standard Class,Arizona,Accessories,20%,1,-$11,-18%,-18%,6,$62
Technology,San Francisco,United States,Anthony Johnson,Other,12/29/2016,CA-2016-110786,94110,DYMO CardScan Personal V9 Business Card Scanner,West,Corporate,1/2/2017,Standard Class,California,Machines,20%,1,$288,38%,38%,6,$768
Technology,San Diego,United States,Tom Stivers,Belkin,7/11/2019,CA-2019-136623,92105,Belkin iPhone and iPad Lightning Cable,West,Corporate,7/16/2019,Standard Class,California,Phones,20%,1,$5,8%,8%,6,$72
Technology,San Francisco,United States,Nick Crebassa,Other,7/23/2016,CA-2016-145254,94122,VTech DS6151,West,Corporate,7/27/2016,Standard Class,California,Phones,20%,1,$60,10%,10%,6,$605
Technology,Denver,United States,Bill Stewart,Other,12/2/2019,US-2019-112347,80219,Macally Suction Cup Mount,West,Corporate,12/6/2019,Standard Class,Colorado,Phones,20%,1,-$14,-25%,-25%,6,$57
Technology,Seattle,United States,Chris Selesnick,Griffin,1/23/2019,CA-2019-139080,98103,Griffin GC17055 Auxiliary Audio Cable,West,Corporate,1/28/2019,Standard Class,Washington,Phones,20%,1,$9,10%,10%,6,$86
Technology,Seattle,United States,Patrick Jones,Other,5/28/2016,CA-2016-135993,98115,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,West,Corporate,6/2/2016,Standard Class,Washington,Phones,20%,1,$6,10%,10%,6,$57
Technology,Fresno,United States,Laura Armstrong,Other,1/9/2018,CA-2018-108882,93727,netTALK DUO VoIP Telephone Service,West,Corporate,1/15/2018,Standard Class,California,Phones,20%,1,$142,38%,38%,9,$378
Technology,San Francisco,United States,Aaron Hawkins,Other,12/27/2017,CA-2017-130113,94122,Geemarc AmpliPOWER60,West,Corporate,12/31/2017,Standard Class,California,Phones,20%,1,$75,11%,11%,9,$668
Technology,Sparks,United States,Linda Cazamias,Panasonic,5/21/2018,CA-2018-107202,89431,Panasonic KX MB2061 Multifunction Printer,West,Corporate,5/28/2018,Standard Class,Nevada,Machines,20%,1,$180,8%,8%,10,"$2,396"
Technology,Redondo Beach,United States,Kean Nguyen,Pyle,4/12/2016,CA-2016-154599,90278,Pyle PMP37LED,West,Corporate,4/17/2016,Standard Class,California,Phones,20%,1,$94,9%,9%,14,"$1,075"
Technology,Phoenix,United States,Laurel Workman,Panasonic,12/25/2018,CA-2018-109827,85023,Panasonic KX MC6040 Color Laser Multifunction Printer,West,Corporate,1/1/2019,Standard Class,Arizona,Machines,70%,1,-$387,-143%,-143%,2,$270
Furniture,Omaha,United States,Parhena Norris,Hon,12/18/2018,CA-2018-138597,68104,Hon Every-Day Series Multi-Task Chairs,Central,Home Office,12/21/2018,First Class,Nebraska,Chairs,0%,1,$113,20%,20%,3,$564
Furniture,Lakeville,United States,Gary Hansen,Global,7/30/2017,US-2017-164966,55044,"Global Stack Chair without Arms, Black",Central,Home Office,8/1/2017,First Class,Minnesota,Chairs,0%,1,$39,25%,25%,6,$156
Furniture,Houston,United States,Sam Zeldin,Riverside,9/7/2016,CA-2016-105165,77036,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Central,Home Office,9/10/2016,First Class,Texas,Tables,30%,1,-$23,-11%,-11%,1,$201
Furniture,Peoria,United States,Dennis Pardue,Sauder,3/24/2017,CA-2017-118423,61604,Sauder Inglewood Library Bookcases,Central,Home Office,3/27/2017,First Class,Illinois,Bookcases,30%,1,-$36,-10%,-10%,3,$359
Furniture,Dallas,United States,Evan Minnotte,SAFCO,7/25/2019,CA-2019-167549,75217,Safco Drafting Table,Central,Home Office,7/27/2019,First Class,Texas,Tables,30%,1,-$4,-1%,-1%,6,$298
Furniture,Chicago,United States,Shirley Daniels,Global,6/13/2019,CA-2019-102337,60653,Global Super Steno Chair,Central,Home Office,6/16/2019,First Class,Illinois,Chairs,30%,1,-$87,-19%,-19%,7,$470
Furniture,Brownsville,United States,Mark Packer,Global,3/30/2016,CA-2016-162089,78521,"Global Stack Chair without Arms, Black",Central,Home Office,4/1/2016,First Class,Texas,Chairs,30%,1,-$9,-7%,-7%,7,$127
Furniture,Houston,United States,Cyra Reiten,Sauder,2/17/2019,CA-2019-159149,77041,"Sauder Mission Library with Doors, Fruitwood Finish",Central,Home Office,2/19/2019,First Class,Texas,Bookcases,32%,1,-$17,-19%,-19%,1,$89
Furniture,Houston,United States,Corinna Mitchell,Bush,3/19/2017,CA-2017-168088,77041,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Central,Home Office,3/22/2017,First Class,Texas,Bookcases,32%,1,-$68,-18%,-18%,4,$383
Furniture,Aurora,United States,Michael Grace,Hon,6/22/2017,CA-2017-124975,60505,Hon Rectangular Conference Tables,Central,Home Office,6/25/2017,First Class,Illinois,Tables,50%,1,-$526,-66%,-66%,7,$796
Furniture,Chicago,United States,Tom Ashbrook,Deflect-o,9/2/2018,CA-2018-129847,60653,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Central,Home Office,9/4/2018,First Class,Illinois,Furnishings,60%,1,-$76,-90%,-90%,2,$84
Furniture,Garland,United States,Joni Sundaresam,Dana,9/21/2016,US-2016-166310,75043,Dana Swing-Arm Lamps,Central,Home Office,9/23/2016,First Class,Texas,Furnishings,60%,1,-$7,-88%,-88%,2,$9
Furniture,Providence,United States,Rick Huthwaite,Other,9/19/2018,CA-2018-168354,02908,"Lifetime Advantage Folding Chairs, 4/Carton",East,Home Office,9/21/2018,First Class,Rhode Island,Chairs,0%,1,$244,28%,28%,4,$872
Furniture,Franklin,United States,Gary Mitchum,Nu-Dell,12/31/2016,US-2016-143231,02038,Nu-Dell Executive Frame,East,Home Office,1/3/2017,First Class,Massachusetts,Furnishings,0%,1,$23,37%,37%,5,$63
Furniture,New York City,United States,Roger Barcio,Office Star,9/14/2019,CA-2019-152975,10035,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",East,Home Office,9/16/2019,First Class,New York,Chairs,10%,1,-$7,-1%,-1%,5,$589
Furniture,New York City,United States,Emily Ducich,Hon,11/2/2017,CA-2017-160227,10011,Hon Olson Stacker Chairs,East,Home Office,11/4/2017,First Class,New York,Chairs,10%,1,$553,21%,21%,11,"$2,621"
Furniture,Marion,United States,Matthew Grinstein,Other,12/1/2019,CA-2019-145660,43302,Magna Visual Magnetic Picture Hangers,East,Home Office,12/3/2019,First Class,Ohio,Furnishings,20%,1,$2,23%,23%,2,$8
Furniture,Troy,United States,Christine Kargatis,Other,2/17/2019,CA-2019-109085,45373,Flat Face Poster Frame,East,Home Office,2/20/2019,First Class,Ohio,Furnishings,20%,1,$8,28%,28%,2,$30
Furniture,Philadelphia,United States,Anne Pryor,Nu-Dell,9/19/2018,CA-2018-120250,19140,Nu-Dell Oak Frame,East,Home Office,9/22/2018,First Class,Pennsylvania,Furnishings,20%,1,$4,15%,15%,3,$26
Furniture,Lancaster,United States,Nicole Fjeld,Nu-Dell,9/9/2016,US-2016-131870,43130,Nu-Dell Executive Frame,East,Home Office,9/11/2016,First Class,Ohio,Furnishings,20%,1,$13,21%,21%,6,$61
Furniture,Troy,United States,Christine Kargatis,Global,2/17/2019,CA-2019-109085,45373,Global Commerce Series Low-Back Swivel/Tilt Chairs,East,Home Office,2/20/2019,First Class,Ohio,Chairs,30%,1,-$13,-1%,-1%,5,$899
Furniture,Philadelphia,United States,Dean percer,Bevis,8/22/2019,US-2019-132381,19143,Bevis Boat-Shaped Conference Table,East,Home Office,8/24/2019,First Class,Pennsylvania,Tables,40%,1,-$84,-27%,-27%,2,$315
Furniture,Philadelphia,United States,Shirley Daniels,KI,4/6/2016,US-2016-118486,19143,KI Adjustable-Height Table,East,Home Office,4/8/2016,First Class,Pennsylvania,Tables,40%,1,-$36,-23%,-23%,3,$155
Furniture,Troy,United States,Christine Kargatis,SAFCO,2/17/2019,CA-2019-109085,45373,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",East,Home Office,2/20/2019,First Class,Ohio,Tables,40%,1,-$106,-23%,-23%,5,$456
Furniture,Richmond,United States,Ross DeVincentis,Other,10/30/2019,CA-2019-155292,40475,"Metal Folding Chairs, Beige, 4/Carton",South,Home Office,11/1/2019,First Class,Kentucky,Chairs,0%,1,$9,27%,27%,1,$34
Furniture,Columbus,United States,Corey Roper,Global,9/16/2018,CA-2018-162159,31907,"Global Value Mid-Back Manager's Chair, Gray",South,Home Office,9/18/2018,First Class,Georgia,Chairs,0%,1,$30,25%,25%,2,$122
Furniture,Columbus,United States,Tony Chapman,Bevis,4/2/2019,CA-2019-121419,31907,Bevis 44 x 96 Conference Tables,South,Home Office,4/4/2019,First Class,Georgia,Tables,0%,1,$70,17%,17%,2,$412
Furniture,Harrisonburg,United States,Penelope Sewall,Hon,12/20/2016,CA-2016-136567,22801,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",South,Home Office,12/21/2016,First Class,Virginia,Tables,0%,1,$100,22%,22%,2,$455
Furniture,Harrisonburg,United States,Penelope Sewall,Chromcraft,12/20/2016,CA-2016-136567,22801,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",South,Home Office,12/21/2016,First Class,Virginia,Tables,0%,1,$494,22%,22%,7,"$2,244"
Furniture,Knoxville,United States,Dean percer,Eldon,10/2/2019,US-2019-162558,37918,Eldon 500 Class Desk Accessories,South,Home Office,10/5/2019,First Class,Tennessee,Furnishings,20%,1,$2,16%,16%,1,$10
Furniture,Knoxville,United States,Dean percer,Eldon,10/2/2019,US-2019-162558,37918,"Eldon Expressions Wood Desk Accessories, Oak",South,Home Office,10/5/2019,First Class,Tennessee,Furnishings,20%,1,$1,11%,11%,2,$12
Furniture,Knoxville,United States,Dean percer,Eldon,10/2/2019,US-2019-162558,37918,"Eldon Image Series Desk Accessories, Ebony",South,Home Office,10/5/2019,First Class,Tennessee,Furnishings,20%,1,$6,30%,30%,2,$20
Furniture,Knoxville,United States,Dean percer,Chromcraft,10/2/2019,US-2019-162558,37918,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,South,Home Office,10/5/2019,First Class,Tennessee,Tables,40%,1,"-$1,003",-43%,-43%,7,"$2,314"
Furniture,Seattle,United States,Laurel Beltran,Riverside,5/9/2019,CA-2019-118199,98105,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",West,Home Office,5/11/2019,First Class,Washington,Tables,0%,1,$63,22%,22%,1,$287
Furniture,Los Angeles,United States,Chad Cunningham,Executive Impressions,12/16/2016,CA-2016-136399,90049,"Executive Impressions 14"" Contract Wall Clock",West,Home Office,12/17/2016,First Class,California,Furnishings,0%,1,$15,33%,33%,2,$44
Furniture,North Las Vegas,United States,Nathan Mautz,Master Caster,2/8/2016,CA-2016-125759,89031,"Master Caster Door Stop, Large Brown",West,Home Office,2/9/2016,First Class,Nevada,Furnishings,0%,1,$6,38%,38%,2,$15
Furniture,Los Angeles,United States,Emily Ducich,Tensor,2/19/2019,CA-2019-134838,90045,Tensor Computer Mounted Lamp,West,Home Office,2/20/2019,First Class,California,Furnishings,0%,1,$12,27%,27%,3,$45
Furniture,San Francisco,United States,Maria Zettner,Other,11/30/2019,CA-2019-107314,94109,Contemporary Borderless Frame,West,Home Office,12/3/2019,First Class,California,Furnishings,0%,1,$10,37%,37%,3,$26
Furniture,San Francisco,United States,Paul Van Hugh,GE,6/14/2018,CA-2018-107216,94122,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",West,Home Office,6/17/2018,First Class,California,Furnishings,0%,1,$4,47%,47%,3,$9
Furniture,Pico Rivera,United States,Sam Zeldin,Deflect-o,7/8/2019,CA-2019-133249,90660,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",West,Home Office,7/11/2019,First Class,California,Furnishings,0%,1,$63,43%,43%,5,$146
Furniture,Seattle,United States,Patrick Bzostek,Eldon,12/5/2019,CA-2019-156958,98115,Eldon Radial Chair Mat for Low to Medium Pile Carpets,West,Home Office,12/6/2019,First Class,Washington,Furnishings,0%,1,$40,20%,20%,5,$200
Furniture,San Francisco,United States,Bill Eplett,DAX,3/23/2019,CA-2019-155985,94122,DAX Natural Wood-Tone Poster Frame,West,Home Office,3/25/2019,First Class,California,Furnishings,0%,1,$76,36%,36%,8,$212
Furniture,Los Angeles,United States,Maureen Gastineau,Riverside,6/8/2019,US-2019-109316,90049,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",West,Home Office,6/10/2019,First Class,California,Bookcases,15%,1,$141,9%,9%,2,"$1,498"
Furniture,Peoria,United States,Becky Castell,Global,6/11/2019,US-2019-120418,85345,Global Leather Executive Chair,West,Home Office,6/12/2019,First Class,Arizona,Chairs,20%,1,$35,13%,13%,1,$281
Furniture,Aurora,United States,Darrin Sayre,Dana,9/28/2019,US-2019-125717,80013,Dana Halogen Swing-Arm Architect Lamp,West,Home Office,10/1/2019,First Class,Colorado,Furnishings,20%,1,$3,10%,10%,1,$33
Furniture,Los Angeles,United States,Chad Cunningham,DMI,12/16/2016,CA-2016-136399,90049,DMI Arturo Collection Mission-style Design Wood Chair,West,Home Office,12/17/2016,First Class,California,Chairs,20%,1,$18,8%,8%,2,$242
Furniture,San Diego,United States,Karen Ferguson,Hon,9/26/2016,CA-2016-132451,92105,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",West,Home Office,9/27/2016,First Class,California,Chairs,20%,1,$73,13%,13%,3,$586
Furniture,Fort Collins,United States,Tony Chapman,Dana,8/22/2018,US-2018-141880,80525,Dana Halogen Swing-Arm Architect Lamp,West,Home Office,8/23/2018,First Class,Colorado,Furnishings,20%,1,$10,10%,10%,3,$98
Furniture,San Diego,United States,Dianna Wilson,Global,11/12/2018,CA-2018-164399,92024,Global Adaptabilities Conference Tables,West,Home Office,11/15/2018,First Class,California,Tables,20%,1,-$8,-1%,-1%,3,$674
Furniture,Los Angeles,United States,Cynthia Delaney,Hon,9/21/2017,CA-2017-149972,90036,Hon Every-Day Series Multi-Task Chairs,West,Home Office,9/23/2017,First Class,California,Chairs,20%,1,$0,0%,0%,4,$602
Furniture,Portland,United States,Deborah Brumfield,Global,12/11/2018,CA-2018-143609,97206,"Global Fabric Manager's Chair, Dark Gray",West,Home Office,12/13/2018,First Class,Oregon,Chairs,20%,1,$25,6%,6%,5,$404
Furniture,Oakland,United States,Robert Dilbeck,Novimex,10/24/2017,CA-2017-149650,94601,Novimex High-Tech Fabric Mesh Task Chair,West,Home Office,10/27/2017,First Class,California,Chairs,20%,1,-$74,-16%,-16%,8,$454
Furniture,San Diego,United States,Clay Rozendal,Chromcraft,11/3/2019,US-2019-105998,92037,Chromcraft Round Conference Tables,West,Home Office,11/5/2019,First Class,California,Tables,20%,1,$21,1%,1%,12,"$1,673"
Furniture,Salem,United States,Adrian Hane,Iceberg,12/18/2018,CA-2018-145261,97301,"Iceberg OfficeWorks 42"" Round Tables",West,Home Office,12/21/2018,First Class,Oregon,Tables,50%,1,-$264,-70%,-70%,5,$377
